userName,at,content,score,thumbsUpCount
Jeremy Zenkar,2020-05-19T03:56:39,"This app is great for keeping track of calories and exercise. However, the overall user experience is not good in regards to the social support aspect. It seems that the people in charge of the app could care less about the users experience. You won't get regular notifications for sure. Messaging is spotty. The app also differs wildly from the desktop experience. Don't even bother with paying for the premium service. The difference is the premium service will feed you the same number of ads.",3,0
Houman Rasouli,2024-02-29T15:54:55,"The app has one of the largest selection of foods, which is very helpful. Unfortunately the sort on food you have selected before doesn't work and makes finding things you regularly eat very difficult. For example the 'most recent' sort option shows a random list of food eaten in the last few months. And the 'most frequent' sort option shows things that you may have eaten once from several months ago.",3,27
RC Gregory,2024-11-20T01:21:07,"App is great, but in it's current state, every time either the ad refreshes or the info on the current page synchronizes, it repositions vertical scrolling location while you're trying to add data. Basically, the page jumps around while you're viewing/adding data. Very frustrating. Also, this app consumes more battery per minute open than any other app I have, including games. Phone gets hot due to rapid battery discharge when the app is open.",3,30
Gary Wilson,2024-03-05T01:29:44,"Great app, but I miss having the barcode scanner. It used to be included with free users. I just recently had a forced update, and now it wants $80 a year for premium, which is required for the barcode option. Takes longer now to add items and make sure it's a verified product. Hopefully, it will become a free feature again soon.",3,3
Harmony,2024-12-14T00:04:59,"I used this for years, however, it is expensive and has glitches. The steps don't always transfer in and may not be accurate. Recently, the macros are all wrong. If I click the nutrition tab, that seems accurate. However, if I click on the macros tab to see the pie chart, it's completely wrong including showing carbs instead of net carbs. It's pretty annoying when I'm trying to see quickly where I'm at and maintain being low carb. It might be time to research alternatives.",3,19
James Nadeau,2024-04-08T16:59:06,"It is a good app for managing your weight gain (in my case) or loss. One thing that is missing is the ability to ballpark calorie burn for weight lifting. I realize that you can't accurately calculate all exercises, but the big 5 should be listed. Squats, deads, shoulder press, bench and pulling (back work). There are now free apps that have a better interface, are easier to use and are more comprehensive. This will be the last year that I subscribe.",3,1
A Google user,2019-10-02T21:02:55,"Have only been using this app for about a week but have been very impressed. Looking forward to positive results going forward. Revised 10/2/2019... app has gotten glitchy. First it failed to recognize my food entry and after about 3 years of consecutive entries, I had to start over. Annoying but, oh well. Now, the system stopped clearing out ""today"", forcing me to log today's food under ""tomorrow"". Not the end of the world but an unnecessary hassle. Using this since 7/2015, disappointing.",3,0
Noel Ong,2021-09-07T16:20:48,"Pros: Love the Food Diary and Database, Love the Calories Counter and Barcode reader. Very useful and simple gives you an idea on what you are eating and how to regulate. Cons: Doesn't work at all with Google Fit, So have to enter everything manually, steps, weight and exercise. Very hard to get customer support and when they do they point out that its not working as of now and tell you to ask again in later date. Not the support that I expected considering it has a subscription based app",3,2
Rebekah Dawn,2020-11-24T18:29:44,"Edit: I can add my weight, but it doesn't happen immediately and pressing the button doesn't change the screen at all so it's a guessimg game to see if it went through at all. Cannot add my weight for some reason. Tried to uninstall and reinstall, but did not work. I've been using it for a while and I just encountered this problem today. If it is fixed, I will change my rating.",3,2
Paula G FROM NJ,2024-12-21T21:41:31,"good app but a few consistency issues and variety of available food options should be reviewed. Ex. I selected American metrics, yes I am constantly getting measurements in grams instead of ounces. I do not eat packaged or pre prepared meals. so many of the dishes I entered have no 'homemade' options leaving me to guess what my calorie count might be. That leads me to another issue. Calorie counts for the same meal vary widely, sometimes by hundreds of calories, how do I choose?",3,4
A Google user,2019-02-15T04:16:54,"This is a wonderful app and service (check out the website) with one glaring flaw. The food database is huge. Great. Everyone has entered their own modifications to things and then shared them with inconsistent formatting leading to duplicates and unclear entries. That's fine, crowd-sourcing the info is the way to go. But there needs to be a system in place for submitting errors and duplicates. If you need to crowd source moderators, great. But a better curated database is desperately needed.",3,0
A Google user,2018-12-19T03:05:59,"I use this app a lot because I like how it estimates calories burned for exercise and how easy it is to track some elements of nutrition. I wish selenium, magnesium, b-12, b-6, and zinc were also nutrients automatically tracked with food and teas in this app. I also wish it was possible to change goals for carbs and fats to fit different diets like the ketogenic diet. It's also not fasting friendly--for 5:2 intermittent fasting, it will guilt you for not eating for a day.",3,0
Roy Crockett,2024-03-04T23:38:41,"Edit: if this was MyNutrtionPal I would have given it higher marks. I expected a fitness app I love the food prtion of this app. I like being able to create a recipe and have the nutrition for it. However, samsung health overall is a much better app for everything else and it is free. From tracking my workouts, to sleep, to tacking my weight (and all the metrics that includes). Even the food tracking is almost as good so I can't justify paying for your app when it lacks so much",3,1
M P,2021-05-14T03:59:23,"This app has many great features, but what I find most difficult is unit conversions. I have a kitchen scale and weigh foods, but too often I'll scan a food and find it won't offer units like grams or ounces. Some foods are too cumbersome to count (chips, nuts, etc). I do not know how to correct foods with bad info. (Example: My popsicle doesn't have 85g of fiber). It nicely syncs with my garmin, and is speedy & efficient. The unit issue will make me quit some day soon, unfortunately.",3,2
Bryan L (Bryan),2022-04-25T07:56:29,"I like the UI. I wanted to try it for a month. I didn't really care for the multi add feature it was slow and clunky. I also disliked how after adding food it refreshes the entire page. It's slow and frustrating. My goal was to lose weight, but I ended up gaining weight. I only used the verified foods but when I first started logging it seemed like the values were low. I avg 2250cal 220g/p 160g/c 80g/f and. Maybe the creatine made me gain 7 lbs but I'm also very active.",3,1
Dante Petrucelli,2025-01-19T00:34:18,"This used to be a 5 star app now because they limit features like barcode scanning unless you pay 79 dollars a year it is not. It's better to start with an app that allows this. Even though this may seem like a small thing it is not. Scanning makes using the app so much better. I get it, if you want to advertise then ok, but limited an important feature doesn't work for me. Especially when I can find it elsewhere.",3,7
Alberto Rodriguez,2023-10-09T16:57:01,"I loved this app. I've used it for over 10 years and it's helped me lose and maintain my weight in a healthy way. However, the more recent changes where I can no longer scan foods on the free version, being pushed towards the subscription model is a big disappointment. Another money grab by what used to be a great app.",3,0
A Google user,2019-08-07T16:09:51,"Great app for monitoring calories, fat, sodium, carbs... But it couls be a little more user friendly as far as allowing you to axcess all the charts and percentages without going through a couple menues. Also the price... If it didn't become a monthly subscription to use an app, I would buy it. But for now, I'll use the free version.",3,5
tonia kiene,2023-03-11T14:55:41,"Edit-they fixed the bug issues. Works so much better! It's still ridiculous to pay to scan barcodes. Used this app for many years! The app is using my nutritional information from the previous day. When I enter todays food and check my macros, I go back, and nothing is logged anymore! There is a bug issue that needs to be fixed because this is awful!",3,5
A Google user,2019-01-18T02:31:30,"A program that allows you to keep track of what you eat is in desperate need of updating! Example: when adding food, the quick took option like on the web version, is missing. This makes adding food more difficult since you have to enter everything in again. A search for food for breakfast brings up foods you previously had for lunch or dinner! Somebody please fix this program.",3,1
Justin Barius,2024-04-04T23:30:56,"Update 4/4/24: Bar Code Scanner was great when it was free but now all the enjoyable features are part off the paid version. Been looking for an alternative but this is the only thing that works with Garmin Connect unfortunately. Original: Bar code scanner for good is great. Syncs with Garmin Connect (but quickly, and if you modify activities in Garmin they don't update in My Fitness Pal). Overall 4 stars. Like the web app as an alternative.",3,1
Conrad Jean,2025-09-21T09:26:31,"I really loved this app, and how easy it made it to save and quickly choose previous meals. Whoever decided to push out this latest update needs to be taken out back and shot because it's absolutely abhorrent now. Almost all of the recipes I'd saved are gone, and if I just so happen to decide to go get fast food once in a while, it used to pull up a menu and make picking what I'd ordered easy, now it doesn't even do that. Just remove everything that was recently added in this latest update.",3,3
ben cushman,2024-07-13T05:10:01,"When it works, it works great. What doesn't work is the workouts tracking. One minute, it reads that you did your workouts, next minute, they disappear except your step count and you're left fighting with it to track you're other workouts. It's aggravating and if I didn't need to use it because it's the only connection to a different app I need for my l personal trainer, I would be looking for a different app because I'm tired of fighting with it to track my workouts.",3,7
C S,2023-05-02T00:21:11,"I have been using this app off and on for many years. I'm confused why the scan feature is now premium only. It's also annoying that the app is constantly prompting me to upgrade. I get that is where the money is, but it's super annoying to be prompted after every single thing I log. I'll stick with it for a little longer, but I may just go elsewhere.",3,2
Heather Cox,2024-03-29T15:36:39,"Took a break from MFP and just came back. Love the new look, however, the scanner tool was free before. It was the best part of MFP. Wouldn't mind paying for the months I'm going to use the app but both the monthly and yearly price don't make sense. I don't want a year and $20 a month is more insane than Netflix. Downloaded a few newer apps and will probably stay with one of them that is better cost for what you get.",3,76
A Google user,2019-02-26T16:40:17,"I don't see calorie adjustments for my exercise, including strength training, or my daily steps, even tho I synced the app with my Garmin. Garmin's numbers seem more accurate to me. It's great for calorie tracking, a food diary; wish it better adjusted for exercise. Entered a recipe; app ignored my entered data so info is incorrect and I can't delete it.",3,0
JJ,2020-08-14T16:46:00,"Good app - beware subscription renewal. The app itself is good. Good database of food, good functionality. User friendly for the most part. The subscription service is my only issue. I've used MFP for years and done a few of the free trials. Each time I cancelled the subscription within days of starting the trial, and every single time wound up still getting charged for the subscription. Customer service is good enough and always refunds it, but it's shady that this happens so frequently.",3,0
Melissa Borgerson,2022-11-23T04:26:11,"Really disappointed that they took the simple barcode scan away. If they take more away, I unfortunately will just simply stop using it. I can't justify the price they want for me to simply log my wt and food. I don't use anything else. I do enjoy this app. it is easy to use and has helped me. I would recommend it to almost anyone. just please bring back the simple bar code scanner.",3,1
Raptured_Night,2023-01-02T23:55:43,"Edit: I first gave this app five stars because of it's many options, since the latest updates I am removing stars for the shameful greed of the developers. One of the features that has been available to free users since it was introduced was the option to scan food barcodes. That has now been paywalled. Watch them paywall more. Really love this app. It can be used in so many ways. Whether your goal is to improve your nutrition, lose weight, gain weight, or otherwise this app has much to offer.",3,1
D Wiggins,2021-07-27T21:31:05,"I am still getting used to using the app. I eat 90% of my meals from emeals. While some can be found, many cannot. I find it annoying to enter all of my ingredients so I cut corners which affect my results. Also the adding exercises is frustrating. I make up my own strength workout that cannot be added to the calorie adjustment and it won't pull anything other than steps from my Fitbit workouts. All in all it is giving me reasonable guesstimate on everything.",3,2
A Google user,2020-04-16T14:07:49,"2 years later, still nothing done about emphasizing the ""PER 100 G"". Huge database for food. however a lot are added by users and not verified , thus with mistakes (mainly cause people don't read that the nutritional values are often for 100g while the package or serving size is different. thus causing me to have wrong values even though I entered the right quantity I ate). I also wish the app would give me more tips according to my preferences (ex: vegetarian).",3,22
Danielle Louise,2023-10-12T19:04:45,"I have used this app longer than I can remember. I paid for premium last year, and it worked with zero issues the entire year. Now that I have opted to forgo the subscription, it won't save or me to delete recipes and glitches and won't reliably search for or log items. I had these issues prior to going premium. I understand not offering premium features for free, but purposely tanking an app to force upgrades says a lot about the company. Maybe don't offer a free app if you can't be honest.",3,1
Robert Juhasz,2023-01-19T16:49:14,"When i first downloaded the app, i liked how i could scan the barcode on a product and it got you all the info. Now, in order to do the barcode scan, i have to subscribe, which i don't want to spend money on something that was free. Besides, i don't want all the other stuff that comes with the subscription. If the barcode was free, this would be a 5 star rating. Otherwise, good app.",3,0
A Google user,2019-03-20T00:32:18,"Sometimes this app will randomly freeze it enter things multiple times. It has a lot of issues, but overall it works fine. It was surprisingly easy to log workouts. The main problem is that, at times, it will randomly log you out, and once that happens you will be locked out of your account for hours at a time.",3,0
A Google user,2018-09-12T18:49:33,"Still hasnt figured out tracking with Fitbit (Fitbit isnt innocent in this case either). App is very clunky and can be a pain to use. Wish that the first items that came up in searches for generic foods were servings per weight and not volume. I also wish that there were pictures of the food, either the brand or a regular picture for generics, and also that you could post photos of your own food on yourdiary, like many other apps have. I would much rather use one of the many better calorie counting apps, but I'll give it to MFP that they are the most popular and have the best social media facet.",3,0
A Google user,2019-09-25T16:46:35,"However, unless your diet consists entirely of packaged food with bar codes, the expectation to know the calorie count of your food is unrealistic. I know that you can create recipes withing the app, but when you get into foods that are more complicated than just scrambled eggs, the last thing you want to do is spend an hour creating a recipe, and that's only the main course. Wait till you get to dessert.",3,2
VJ S,2020-11-24T05:14:54,Many of the counts are off. 6 1 oz servings and 1 6 oz serving should be the same amount but they are not. Also the interface is quite confusing and is not intuitive. It becomes tedious to continue tracking daily food intake because every different ingredient has to be tracked separately. Also it would not sync up with Samsung health to track steps on my phone. This app was more trouble than it's worth in my experience.,3,5
Antonya Hamilton,2022-09-29T16:09:01,"I really enjoy using the free version of this app. I have been using it for years. Starting October you won't be able to use the barcode scanner for your food anymore unless you buy a subscription. I probably will delete it when that function goes away. Premium has a lot of stuff that they pay for, the scanner should be kept for the free version. Lame.",3,25
Deb Hoard,2022-10-13T01:03:45,"Bar code scanner now only on Premium. Along with others in the reviews, I'm very unhappy about having to pay $20 mo or $89 a year to use the bar code scanner. I don't care why you moved it to premium. This may be a deal breaker for me. I've used it for years & used to have premium but I didn't feel it was worth it. With so many users upset about the barcode, perhaps MFP should reconsider.",3,5
Rachel Juozapaitis,2023-04-21T19:52:20,"This overall is a pretty great app. Relatively easy to use. the reason I'm giving it 3 stars is because features that used to be standard on this, like the barcode scanner, are now considered ""Premium"" and now unavailable unless you pay for a membership. I understand that they're trying to make money, but taking away what was a standard feature of the app to try and force people's hand is a douche move",3,1
Courtney Morrow,2022-07-08T03:18:03,"I guess this app is cool. I'll never know cause I had to get rid of it. Everywhere I look,everyone says this app is free, but it never gave me a free option. After I downloaded it and went thru all the setup questions, it showed options for payment. I couldn't see any option for a free version. Not sure if I missed it or not, but that seems like false advertising to me.",3,0
A Google user,2020-04-20T07:49:48,"The app is like a beta version of a great app. There is so much that it does that very few do. The problem is that a lot of what it does is incomplete. It only tracks the calories from cardio that is entered by creating a workout. The app has no ability to track calorie burn from step counters, none cardio workouts, or from daily steps. Because of this flaw it will always give anybody an incomplete amount of crucial data for aiding them in their health journey.",3,0
DJ,2025-01-17T04:22:38,"Well it's been fun but it won't open anymore. I've tried restarting, reinstalling, and all that jazz but I only have a couple days left on my subscription. An app like this is very important but it it doesn't always run smoothly. There are a lot of incorrect food entries but it's easy to add your own. I''ll bump it up to three stars bc MFP is the OG, I haven't used it in a few years it's become more cluttered.",3,10
DeAnne Falise,2024-09-03T21:26:16,Update: that's a stupid to add to the notes This sucks that you can't track magnesium for your electrolytes. They don't even have the option to add magnesium when you create a food. Their help site says to create a food and add your supplements there. Hello!!! It's not listed. I mean how hard is it to add it to the list of nutrients. That post was a few years ago and it's still not an option. They have no problem changing the app for the worse. I have premium. I expect to be able to custom add.,2,61
Hard Life,2025-07-17T18:23:05,"I had high hopes for this app, but sadly it is extremely limited. The food database is good, but the tracking is very clunky. The workouts are limited and have a fee for basic functionality. Actually, everything useful is locked behind a paywall and isn't done in a way that makes it appear worth the cost. The bones are there, but this just us not it.",2,9
Grant A,2024-11-18T21:07:38,Kind of sucks tbh. I can't edit anything. There is no way to change an entry if you make a mistake. I logged dinner after midnight and the app posted this dinner to the next evening instead of the dinner earlier in the day. There is no way to change or fix this. I'm giving this app until the end of the week then I am deleting it. I need it to work around my schedule. Update: Email sent but it's not a bug. It's poor design. Update: I can't add my fitness tracker either.,2,70
Courtney Bolton,2025-09-06T20:47:50,"While I have been using the app since 2013, the latest update has ruined the functionality of the app. Previously, I could type a brand name into the search and pull up recent items. Now I have to type in a keyword from the item description. Bring back the ability to search by brand! It also deleted all my recent foods and I now have to re-enter them. An update should make the app better, not break previous functionality!",2,341
Nick,2025-09-09T19:16:21,"This used to be a great app, but the most recent update is a major step back. Meals you save and then use on another day used to put the exact foods, so you could easily customize amounts. Now the meal gets added as a single item Search algorithm got a huge downgrade. You used to be able to search by maker and no longer can. Searching Starbucks in my recents doesn't bring up my Starbucks drinks, I now need to type the specific drink",2,195
Jessie,2026-03-18T04:01:14,"I'm back again to BEG you to give us the option to use the old interface! I'm a premium subscriber who loved being able to flip between dates, see full meals, etc. Now? Gone. I'm also no longer able to re-complete a diary if I add a food item unexpectedly-what's up with that?! And a longtime gripe I've had is that users shouldn't be able to enter any food item that's not homemade without entering the FULL nutrition label info. Please, this app has been a lifesaver for me--fix it!!",2,3
Lillie Utley,2026-03-23T04:35:11,"This app is overall good. It would be better if there were other options for entering food, like scanning barcodes or taking a picture without having the premium subscription. Also, recently the weight estimate based on your day's meals and calories has changed. It was once very accurate, but now the estimate is way below a reasonable weight loss amount based on that day's meals and activities. Please correct this!",2,1
Paul Creekmore,2026-03-30T07:50:03,"This app has a few features I need that some others don't, but that advantage is ruined by its poor useability and reliability. Inefficient UI. Lots of garbage in the database. I have to restart the app several times a day when it starts getting slow to respond. The water intake log often forgets entries after initially appearing to accept them. Lately it's been forgetting food entries, too, or placing them on the wrong date. Stops showing my food history in search results. The list goes on.",2,0
Jordan Scott,2026-03-16T19:51:04,"This app could be really good and worth paying for, but currently it's buggy and inconvenient. I can't view or copy from friend's diaries, either on the app or the website, and it shows my calorie goals instead of theirs when trying to view their diary. Adding meals is ok, but when adding recipes you can't scroll the ingredient list when it gets too long and runs off the page. You also can't add recipe weights, which is a pain when measuring servings.",2,0
Madison Henderson,2026-03-16T21:26:50,"This app was great when I used it years ago. Now? It seems functionality is all locked behind a paywall. My chief complaints: 1. the app is super slow and buggy. Entries often don't sync between the app and desktop versions. The recipe import function is so convenient, but editing the imported recipes is such a headache due to the glitches. 2. the food library is wildly inaccurate. one food item from a specific brand will have pages and pages of results, all with different calories.",2,3
Justin Murray,2026-03-20T17:45:33,"2026: App has had major issues for 45+ days. It's listed as a known issue but meanwhile the app isn't saving progress photos since January 30th, and exported CSV data is missing bunch of data points, etc. I would reinstall to see if that fixes it, but their webpage says not to do that until they issue a fix... 2015: Super easy to use. Remembers recipes, eating habits, everything. Have previously lost 60 lbs using it. Back at it to drop some of the weight I put back on since I stopped using it.",2,1
Tara Grant,2026-03-23T13:58:23,"This used to be a wonderful app. I cannot get this app to read Health Connect for accurate exercise or steps. The log for food is okay. and I like being able to input the recipes for calorie counting. I paid the subscription. what a waste of money. As of 03/22/2026, this is still a major issue No matter how.many times I sync, it stops recording steps.",2,1
Jane Hylton (Janie),2026-03-22T19:21:16,"I am terribly disappointed with the most recent ""upgrade"" and I will not be renewing my paid subscription. I target calories, carbs and protein BY MEAL and was very satisfied with how the prior version displayed these. The new user interface strips away the immediate data and forces me to click around to get data I need, which previously was visible at first glance. Other changes also create more steps for user. It had bern ideal for years! Disappointed.",2,1
Brock Southwick,2026-04-01T14:49:19,"Not sure what's happened in the last few weeks, but the application won't open on my phone anymore. Stays frozen on the loading screen. I've uninstalled and reinstalled the application multiple times, restarted my phone, and checked for OS updates on my device with no progress. Would gladly rate it 5 stars if it worked for me again!",2,0
Jon Snurka,2026-03-22T23:06:53,"How do you have a known bug, one that was created by an upgrade, for over a month? Been using MFP since 2011. always has been good but the issue of not synching with the website is a big deal. Logging on the phone is simple but I also need to log on the website because I'm sharing with others. I end up having to manually log a few days there at a time. Not convenient and it doesn't help that logging on the website doesn't overwrite what was entered in the app but duplicates it.",2,1
Joie Murphy,2026-03-12T18:04:58,"The paid version is worth it - at least for me. This app is extremely reliable and helpful for tracking different health metrics. I love that it connects easily to my Garmin and Fitbit apps so I don't have to enter data in multiple places. Edit: Now 2 from a previous 5 star review. This new interface is absolutely unusable. Go back to the old version. Too clicks to log something or get to the data you want to see. I like the quick log of previous meals, but this could've been added elsewhere.",2,2
Tj Fahey,2026-03-04T15:56:55,"I pay for the premium version of the app. unfortunately I paid for the year in advance to save some money. After paying I found there are several ""known issues"" with the Android version. First it doesn't sync to the web so all the reports and statistics in the web version are unavailable to me, a paying premium member. My spouse (who also paid for a membership) cannot see my diary so it makes logging the food more difficult. Lastly it is not syncing exercise with Fitbit. Definitely pay for it.",2,3
Joey Keller,2026-02-21T18:36:38,"Unless they fix the 0 calorie bug, this is useless for me. I had high hopes with how easy the interface was, but I had several items that showed the calorie count before logging come in with 0 calories in the diary. How am I supposed to cut if my calorie intake is severely underreported. I'm on another app now that actually works. Uninstalling this one.",2,0
Jim Mcmillion,2026-02-21T14:42:59,"My entires keep disappearing!! After I log exercise, it acknowledges it by increasing my available calories, then 2 hours later I'll log on and the exercise and additional calories are gone. It does the same when I log meals. they show up, calories are adjusted, then it dissappears and defaults back, over and over. the app is super easy to use. it's a shame that it keeps doing this.",2,1
YOSHI Corcoran,2026-02-24T09:15:53,"Great for tracking food, but the past few weeks hasn't synced between the app and the website, which means it doesnt update with any other apps synced. Tech teams advice: just update on the website. I dont have the time to sit down and double log all my meals, why not just fix a repeatedly raised issue?? Plus it constantly pushes for me to get premium despite all the issues.",2,13
Amanda Weller,2026-03-04T01:40:24,"The new update is miserable. Can I get the old view back? It's nice to see the daily overview up-top, but I can no longer view everything I've logged per meal at a quick glance. And as far as logging a meal, it is not as simple as it was. I have paid for premium for a long time and have used this app for years, but this update is my least favorite and might be the first time I'm already considering finding a new app for tracking.",2,2
Marie Williams,2026-03-08T15:38:36,"I've been using this app for the last 2 years but since Jan, it has stopped showing my friends data and vice versa - mine doesn't show up for him. my friend lives in my house & eats the same meals I do, so being able to share the meals back and forth is what makes the app useful. we've tried all the troubleshooting things including syncing, restarting device & app, Uninstalling the app etc and it still is not working.",2,1
Crystal Haze,2026-02-03T20:51:50,"I'm no longer able to save meals in this app. I added a meal yesterday, received confirmation that the meal was added successfully. Then today I went to add the same meal to my food diary and it's vanished. So I created the meal again, received the same confirmation that it was created. Go back to Meals to add it to food diary, it doesn't exist. Please fix this bug!",2,1
Holly Robson,2026-01-14T17:09:46,"Doesn't track weight accurately. that's the only thing I use this app form I've tracked my weight in it for about 15 years, and I liked the XY scatter plot graph. now the graph is inaccurate and does not show all weights in the weekly and monthly views. it gives a general idea in the since starting view, but its still not accurate. Time to find a better weight app",2,2
Glenn V.,2026-01-12T17:26:43,"6/18/23: Great app, but currently, I cannot get MFP to sync with Fitbit and/or Google fitness to import my steps. I disconnected and reconnected to them, but no such luck. I also wish that they didn't take the barcode scanning ability out of the free version. 1/12/26: I just subscribed to the premium version and find I'm having the exact same issues I described above a couple years ago! Very disappointed and hope that I can get it resolved.",2,3
Jack,2026-01-24T00:12:44,"Ok, but kinda hard to use without premium pay. On opening there is an ad which makes it hard to use quickly. Quick add log only allows calories and no labels/name. I don't see the point of paying for something that locks basic qol features behind a paywall. Will likely switch to a different logging app soon based on my experience. It gets the job done, but an excell sheet provides almost the same value and has no ads.",2,2
Dominique Piché-Meunier,2026-01-25T05:10:38,"This app is so, so buggy. It's unfortunate because it could be a great app, I really like the meal scan and voice logging. The integration with Google HealthConnect is broken. The exercises from my watch are consistently duplicated in MFP, sometimes up to 10 times. This means a 200 kcal training shows up as 2000 kcal, i.e. this app can't be used to count calories accurately (its whole purpose). Same thing for voice logging, meals get added twice and you need to manually delete them.",2,2
Morgan Hickman,2026-01-21T03:37:38,"When it works, it's great... emphasis on WHEN. randomly a few days ago, the app stopped accessing the food database and only gave me my food history in the search results. What was even weirder too, was sometimes when I finished typing the food, it would show up for a half second then disappear. I tried uninstalling and reinstalling the app, signing in and out, clearing the cache and app data but nothing fixed the problem, and it still doesn't work to this day. IM DONE",2,0
Garrett Wollman,2025-10-30T21:47:36,"The new diary view, hiding most of the entries, is really annoying, not an improvement in the slightest. Way too many steps to review my log for the day and add any missing entries. Much too difficult to get to the progress graph. Also, despite all the changes, logging foods still double-enters some items, seemingly at random — and now with the contents of each meal hidden by default, it's harder to notice.",2,20
Pawzazz Mobile Grooming,2025-10-22T23:25:22,From 5 stars to just 2! Why did you change the app so drastically? It was perfect before you started messing with it! The weight and step tracking was right up front and easy to access. Now I have to search around and there is no history or photos. Logging meals is completely tedious with extra steps added to the logging. All of the things that made this app simple and effective to use are gone. I will be looking for an alternative and not renewing my premium membership going forward.,2,6
JC,2025-10-26T18:13:32,Update: 10/2025 I really dislike most of the the changes made on the last update. Logging food and viewing and nutrition is not intuitive especially after years of the old format. Original:Great app. I lost 30 plus pounds. Found a number of good recipes. Syncs with Garmin. I'm back found part of the lost pounds. The issue with Samsung seems to be resolved. Wish they would add the option to track glucose and blood pressure.,2,7
Dr. Johnathan Twinkletits,2026-01-05T02:43:01,"It's okay. Kinda a cash grab app. You get access to recipes for free but not the simple stuff you have to pay for like scanning food to keep track, and a bunch of other stuff. You can't keep track of different sets of workouts, like I'm doing sets of bench presses with a set of weights, then I increase the weights and sets and won't it wont let me keep track of that? It doesn't update quickly with my Garmin watch. Carb Manager is a better app to keep track of food and workouts but no free recipe",2,3
Nicole Collins,2025-10-24T20:23:24,"The meal planner is unconscionably bad, especially given that it's a paid feature. You're unable to log from their premade recipe book, current meal plans get archived (meaning you can't log meals from THOSE either) once you start planning for the upcoming week, you can't add your own recipes to your plan, and the calculator seems to not even try to stick to your macros or calories. I really wanted to like this feature, but its execution is horrific.",2,2
Chaz Sroczynski,2025-12-30T15:49:08,loved this app forever. Pro user. The voice log feature is amazing. But now it's basically quit syncing across devices (I have two phones I use daily) and I have to log back in several times a week. Please fix and I'll update to 5 stars. Other issue - you can't choose which Google account you want to use to login. It just picks one. I have several on this device.,2,2
Bls Stinnett,2025-10-19T01:20:27,"latest update has a lots of ""bugs/ glitches"" to fix, Oct 2025. I'm 9 mo.s into my first paid year. i only had a couple of complaints with previous version, & I know that some of the changes are actually enhancements now ... BUT not having today's date in each view doesn't feel like ""tracking"". I mean if I'm going to keep paying for a service, wouldn't i expect it to get easier when it changes? (I'd tell you how many clicks it takes to get my water intake updated but I can't count that high).",2,5
Ebony Harris,2025-12-30T04:49:50,"This app is awesome! I love being able to track my meals and see nutrition content such as carbs, sugar, proteins, etc. It also gives you articles in the newsfeed about fitness, meal prep, and other things that may peak your interest. The contests are very engaging. Even if I never seem to win, I'm motivated to complete the contest challenges! 12/29/2025 Update: This used to be an amazing app with a lot of great features included. Now they charge a fee for the previously free features. Smh.",2,10
Marge S.,2025-11-16T20:23:25,"Have used this since 2012. premium for 10 years. It used to be awesome. whatever you did this year has damaged all the terrific features I came to love. I ate the same breakfast bowl twice a week for years. suddenly, you can't find it even by searching. also, the time of the food I enter constantly resets itself instead of using the time I just entered on the last item. I tried to find a way to send a complaint but couldn't find address for company. please restore the prior excellent features.",2,2
BiggDaveUSA,2025-10-24T05:36:52,"I've been using the (premium) app for quite a while for food logging, but it's horribly inconsistent. I mean I eat the same foods 3 days in a row, and I have to SEARCH for it every time I have to make an entry? I do like the Meal Planning options but food logging gets a bit ridiculous with this interface. Luckily I get it for free through work because I wouldn't pay for it.",2,2
Sharon Athanasiou,2026-01-03T06:59:37,"Upgrading to the premium version of this app was a big mistake. I recently cannot find 90% of my foods I've used before, I am constantly having to log back into the app because for some reason it keeps logging me out. None of this ever happened when I had the free version. What is going on? I see so many bad reviews now. I never had a single issue with this app until I upgraded to Premium. Why am I paying for problems now? If this doesn't resolve I'm going to have to find a new nutrition app.",2,3
Ander Meredith,2025-12-08T19:15:41,"What happened to you, MFP? I downloaded this app again after several years, and it has become a shameless cash grab of nonsense. what do you mean I have to pay to use the barcode scan feature now? every time I open the app I have to close out the ad for premium. premium prices for features that used to be basic. shameful. the ads make it so incredibly annoying. and if it were a reasonable price, maybe it wouldn't be quite so ridiculous.",2,10
Charli,2026-01-08T14:44:41,"Changed from 5 to 2 bc every time I get on the app it asks if I want to upgrade to premium. I don't. Remembering to do track my cals is a challenge (I've been successful but it is a new habit) and every 3 days MFP logs me out. I'm assuming it's bc I don't have premium. This app has worked for me in the past and I'm used to the interface, so I'm not going to delete it, but if you are new to cal counting, pick a different app unless you want to be accosted for 60 dollars on the daily.",2,8
dana idyll,2025-10-21T06:27:04,I used this app a bunch years ago. came back this week and it is terrible. what happened? I add things and it dou le or triple adds them. the app freezes and shows a blank screen when I log a meal. and in between all of that they nag me to subscribe. 5 to 10 years ago I would have been first in line to pay for some functionality but the basics don't even work so why would I fork over $$. need to find an alternative.,2,4
loretta trujillo,2026-01-26T21:25:10,"Totally Frustrating that the company decided to take all the great features, like scanning and photos, that help people succeed with their goals and force then to pay exorbitant fees to access them. I keep the free version but only use it because my years of weight loss history is on here. I found another daily log that doesn't charge so much to use the scan features.",2,1
