userName,at,content,score,thumbsUpCount
Erin Fiedler,2026-02-10T17:08:04,"A couple of necessary upgrades I would recommend to keep me using this app should be making it more customizable. Having the ability to place snacks at different times if the day instead of just in one spot. Having the ability to turn off accounting for activity calories. Being able to import recipes into the recipe creator. Bring able to scan labels into the food creator. If these options are already available I apologize, but Have not noticed this. The app is good, these would make it better.",3,1
Emily,2026-02-20T17:23:59,"I want to subscribe but can't afford to pay the yearly amount all in one go. When on the subscription page it makes it look like you can pay monthly at £2.99 a month but when I go to pay it wants to take the full amount for the year. Please consider making this a monthly subscription. Or if this is an option and I'm just doing something wrong, please advise me on how to do this",3,0
ARIADNE G.,2026-02-01T09:28:18,"it's an amazing app to track calories and macros. I've used it for years to track my food weekly. however, with the last update, it's not allowed anymore to track food in advance and, for people like me that we meal prep and know what we are going to eat everyday, it has become a tedious task to have to daily input the same meals. paid version allows this...hopefully you'll amend this as it used to be great!",3,0
Bettina Marrone (followyourdreamstheysaid),2026-01-19T09:53:51,The reason I use this app is because it's popular in my country so it's much easier to log more niche meals because chances are somebody already registered it. Overall simple to use. The AI photo function is helpful when feeling lazy but inaccurate. The reason for my lower rating is that I absolutely hate the way this app jumped in the trend of copying Duolingo. The only reason I stick around is because of the above mentioned perk. It's very annoying and off putting. I wish it was optional.,3,0
Oceana,2026-01-24T10:41:36,"Its only usable when you buy pro because they basically pressure you into doing so each time you try to log literally anything. Apart from that its a pretty good tracker in my experience, but i would personally like it if the app layout was more customizable in the sense of maybe having themes or different colours.",3,1
Florin Balanescu,2026-01-20T20:11:00,"Good app but unbearable ads. Why not give us a decent plan for 1 or 3 months?In this case, it's free, but annoying as hell. I'd suggest an HONEST price per month and I'm willing to bet you'll have plenty of clients. Another problem with it are The food nutritional facts. The approved ones have mono saturated and poly saturated fats 1000x the actual amounts. Reported it, they don't care. Also, some stupid gamification features that are front and center, but add zero.",3,7
Lauren E Williquette,2026-01-21T23:23:38,"I love this app, but man they really annoy you with ads. It's literally every time you add food, not only do you click through an ad but you also click through their ""promotional offer"" to go ad-free. We get it, you want to annoy people enough to start paying for it.",3,0
Fran X,2026-02-01T12:15:12,"Baisc functions are great, I even like the meal insights. On the other hand I find the forced gamification super annoying. I don't want to click ""I'm committed"" and other silly motivational popups. Personally don't like the streak functionality either. Just make these things optional and it's easily a 5 ⭐ app (:",3,1
William A C Heslop,2026-02-11T10:59:59,all works well except one thing. it won't allow extended fasting tracking.. I should be able to decide for myself how long I want to fast for. it's becoming very undeniable that a multi day extended fast is good for your health. So why not allow users of your app to track this? it's really frustrating that I can't simply select when I want to start and finish my fast on the app... please sort this..,3,1
София Салькова,2026-03-24T15:18:27,"Great app, but the way it forces the user to endure an endless useless and boring unskippable test is crazy. Had to close and open the app three times. After the second time I decided to delete it, but accidentally opened it and it finally let me in.",3,0
Andreea-Ramona Popa,2025-11-11T23:19:49,"I have been using this app for many years and rated it with 5 stars. Now, I feel like I'm not enjoying it as much as I used to. I don't have enough characters to write a full review, so I will only share the remarks that made me less fond of this app: - the ""processed food"" label feels too judgy - too many clicks within the app (especially now with those challenges/tracks and encouraging text pop-ups) - the rebranding is way too childish (the font, diamonds collecting feature, the mascot/logo)",3,11
Adi Mohr,2025-12-07T10:31:50,"edit: where's the data export? isn't the app required to have one per EU regulation? the app is easy to use. the only thing that really really bothers me are the animations. every time i see an animation I can't skip I just quit the app and hope that when I reopen it's not there anymore. I think they should introduce a mode without animations. I just wanna open the app, log the food, and move on.",3,23
Heorhii Burlachenko,2026-02-24T20:42:19,"I was looking for a casual calorie calculator. I was bombarded with endless irrelevant questions. Then I could find a way to skip a premium subscription. In the end I gave up before I was done with registration. Didn't give up on my goals, but I'm going to work on them with another app, that doesn't need to know all my dreams and experiences. I'm sure those things are relevant for some people. But if you need a casual experience, this one is not for you.",3,1
Lindsay West,2025-12-05T19:04:42,"Please add more customization options. 1. Auto tracking (or pop-up confirmation) for fasting when adding foods 2. just because I'm fasting doesn't mean I want to skip meals. breakfast is just the first meal I eat no matter the time 3. diamonds for tracking during my fasting times sucks (especially if you do add auto tracking) Otherwise I really like the app, adding my own foods/meals etc is pretty easy. sometimes navigating can be a hassle and I can't remember how to get to certain screens",3,10
Ivan Kalmar,2026-02-25T22:01:52,"Earlier, that was a good app to write food. But now it is too heavy, slow loadings, unnecessary AI tips and animations. I just want to write my meals, nothing more. Add settings, pls, to disable unnecessary features.",3,0
Chiara Loria,2025-11-10T16:01:58,"Personalizing fast is impossible, so if I forgot to edit it yesterday now I can't tell the app that I've been fasting since last night as I can only edit today's time. Also, even though I'm committed to a plan, it's not always possible to stick to it, so I want to be able to tell the app that today I've been fasting for 12 hrs rather than 16 and still want the app to track fasting phases properly. Such lack of flexibility really gets on my nerves.",3,12
lisa hayter,2026-03-04T04:32:16,"its ok, barcode scanner is great however many of the macros scanned dont match the details listed on the food. creating meals etc isnt straight forward and you seem to bounce around alot trying to get it to work. the idea is great but it needs some work",3,1
TyShawn Banks,2026-01-24T04:47:08,It's too many pushes to get you to pay for the app. It finds something wrong with EVERY food entry. Some suggestions are ok buttttt EVERY entry without being prompted is unnecessary. But overall an ok app but nothing I'd highly recommend.,3,0
Alex G,2026-02-07T18:07:38,"Great App before the upgrade to AI with this annoying Yeti creature and the ""meals tips"" after every entry. There needs to be an option to turn off these meal tips as it gives me absolutely no benefits akd just makes me uninstall the App and get another one.",3,0
Deirdre Melvin,2026-03-21T14:33:39,Disappointing. Some great features but this is not easy app for users with food allergies. Was recommended to choose veggie diet although my only allergy is egg.,3,0
Daniel Wasem,2026-03-31T20:46:48,app is awesome but like my Fitness app sayd i burnt 42 calories on my rowing machine. i couldn't type in 5.03min or 0.52 km so i had to do 5 min and 0.5km with then sayd i burnt 32 calories 10 calories different then what my workout app sayd. still really good app do would suggest 😊,3,0
J M,2025-12-17T16:45:22,"Since the UI change it is a pain to use. Harder to find meals in the search, not the most recent ones are on the top. These should be there in decreasing order. Also meal tips pop up after anything added to a meal. Very frustrating and waste of time. Yazio is getting worse, definitely doesn't worth the price anymore. I just got to skipping days to record because it is everything but not quick to do.",3,31
Riot Cat (Riotcat),2026-01-29T13:51:36,"i really like Yazio, it actually helps keeping me on track, BUT the AI-suggestions are not useful and often sound condescending. as a paying customer I would love to be able to turn them off!",3,0
Channah Vogel,2026-01-07T14:05:47,"The Dietary restrictions section is too limited. I have IBS and just can't have certain foods. Not even an option to select ""other"" here. One of my main struggles is finding the time and motivation to eat healthy within this diet (I have to make a lot of food from scratch to avoid my triggers). This could be accommodated in the app that would be amazing.",3,14
Aishath Husnu,2026-01-08T15:58:10,"I like this app. But I gave 3 stars because there's one thing that really bothers me. And it makes using this app a pain. If I forget a few days to count my calories and if I cone back even if it was less than a week, it makes me answer a LOT of questions and I have to redo a bunch of stuff I had done before and then only I can input what I ate. I hope they discontinue this feature as this makes coming back to use the app difficult over time. And it makes you think you will never succeed.",3,3
Tyler R,2026-03-13T19:22:25,"it's nice. I don't see a way to do custom fasting. always forced to end it on the app as per assigned schedule. when changing the schedule, it resets.",3,0
Eduardo Argenton,2026-03-17T22:59:24,"AI tracking, from my experience, can UNDERESTIMATE the calories by a lot. For those who want to lose weight, that is terrible.",3,0
Ivan Paul Coloso,2026-02-11T14:10:54,"It overall good. However, the AI photo function should also include how much grams is the food on the plate for added accuracy. Similar to Macrofactor",3,1
Thiago Britto Borges,2026-03-04T13:25:08,"The database is well-organized. However, the application is experiencing some bugs, and managing recipes within it can be cumbersome.",3,0
Gusztáv Ferenczi,2026-01-24T13:42:26,"Has a bug in the AI camera mode where only half of the image is processed, but on the vertical line e.g. only a thing vertical image is seen by the AI, on the left",3,0
Stanley George Austen,2026-01-17T09:12:39,"I have the paid version and the features and functionality can be improved. For the members who are on subscription model, the app developers should be constantly adding new elements.",3,0
kurdish evil,2025-10-11T14:20:51,"Hello Yazio Team, It's a great app that helped me lose weight. However, could you please consider bringing back the barcode scanner feature in the free version, even if it’s available by watching an ad? It was a handy tool for tracking food and calories, and many users would appreciate having it back. Thank you for your great app and support! 🙏",3,5
Dindy Ba,2025-10-28T22:10:49,"the app's good and does its job well, lots of foods available, my only remark are the notifications because they don't get sent regularly, a full day can go by without having received a reminder to log in the foods or sometimes the notifications for every meal come all together at a random time in the day. I'd like to have separate reminders for Breakfast snacks lunch and dinner not all together. Thanks, my device is an Android onelus 9 pro",3,1
János Azim-Laczkó,2025-12-15T10:05:42,"Update: I don't care if it's supposed to be motivational, make it optional, I don't want to wait for them every time. It's bad UX. Why do I have to get through 12 screens and 128 animations just to track my food? It's getting more and more ridiculous, please stop, or at least make it an option to turn off all these ""fancy"", unnecessary stuff. I don't want to spend 3 minutes just for one food item. I pay to use this app already, why do I have to pay with my time too?",3,6
Eman Al.Amir,2025-12-07T09:04:10,"it's good, but most of the items I scan are not available, I have to either enter it manually, or find it's information and record it down. another thing is when I have to record a new item it requires all the nutrition info about it which I don't always have (such as potassium, magnesium, etc) or it does not accept it.",3,5
Serena L,2025-11-26T19:08:46,"Used to be 5 star. But don't like the updates. Earlier with one click on the mainscreen I could track food with the barcode now it's 3 clicks away. The animations are cute but a waste of time. I don't need gamification, just a minimalist quick interface. Not sure if I will extend my subscription.",3,10
Eleanor L. K. Larrosa,2025-11-28T14:24:48,"I bought the year subscription because I really liked the app, but I don't like the new changes at all. Please make the 'meal tips' and the Yeti 'fireball' popups optional. I want to turn them off but there's no option to. I chose your app precisely because it didn't have stuff like this :(",3,5
Dominik Gygax,2025-12-16T07:21:33,"1. I have to say it's amongst the best tracking apps I know so far and I've tested a few. Good database, good interface, good customization options (goals, macros). 2. BUT: I totally get it that some people need motivation and tipps and therefore animations help them getting there. But a few amongst us are professionals, like athletes, coaches or similar and we do not at all like a ton of animations just stealing time - PLEASE provide an option in settings to make them disappear...!",3,36
Samara Viktoria,2025-12-18T08:30:49,"okay so I love this App. I've been using it for around 2 years & I love the way it's structured and simple to use. Recently I lost my streak despite having a streak freeze due to a bug. After getting told where to write a report I got a pretty quick response which is great. Yet sadly losing this streak probably makes me switch Apps. I do not have anything against the App I love it, but the AI use makes me pretty sad. If there was a way to turn it off completly I would keep it.",3,10
S. H.,2025-11-24T20:07:51,Is okay with premium if you get a good discount. don't pay full price people. the intervall fasting function really needs some work. it is driving me crazy. Just let me set fasting start and end myself and not force me into some arbitrary schedule you have cooked up. also loosing your streak and progress when changing fasting cycles is not good.,3,0
Erik Nylund,2025-11-28T07:24:04,"I've been using the app for years because how easy it is to find and track meals. it used to be a five star app. Recent changes have made it less so. The AI feature was fun to try once, now it means one more click to get through to the five star features since I cannot remove it myself. Then to top it off I now have to watch an animation after I've logged my meal. I want to be in and out of the app and keep going with my day. Not like this...",3,4
Lola Fadek,2025-11-10T18:09:20,"Was about the give up after few min of endless questions and motivation messages. recording food is not that easy i.e. intuitive. a lot of clicks. and then the neverending buy pro offers. the code scannner works well though. De-install from my side, i find Gemini easier to use and faster.",3,0
Andreas Fuchs,2025-12-03T12:31:58,"Have been using the App for over 500 days and while it has helped me achieve great goals the Animations have just become hugely annoying. Having to watch the Monster Turn into flames every day (or whatever it is supposed to be, I dont really care) feels like a waste of time. Rather than giving useful features like exporting my own data the developers seem to have been focused on making the App worse.",3,6
Maria Bucuria,2025-12-03T08:02:20,"i've been using Yazio since forever. but the recent updates and the fact that I always have to click continue is just the opposite of user-friendly. and sorry, but the new logo and the animation are scary and weird, not suitable for a meal tracking app. sorry",3,4
Madi Malikuly,2026-02-18T09:13:31,"I tought I downloaded calorie tracker app, not survey simulator. It took 9 minutes to set it up without even reading questions properly",3,2
Mzunkusu The Wanyonyi family,2026-01-08T07:49:58,"every time I eat and log, this thing criticizes and tells me I could do better. there is not even one time after a meal it's ever like ""good job! you did better than yesterday!"" it wants me to be perfect in a place where I don't have access to the things it is asking for (like whole grain bread does not exist where I live) it's just constantly ""of you do this, your meal would be healthier"" and even when I make the sub it says to make, ""if you do this additional thing,"" ridiculously critical!",3,2
Jan-Luca Huszarik,2026-02-24T21:39:05,"Overall the idea is great. Lots of interesting functions and you can find most ingredients / foods and even fast food / convenience food that is saved within yazio. But there are a few drawbacks. syncing with a fitness app didn't work for me, even with support help. there are way too many adds for a good damn food tracking app and these adds are really lagging my phone out. Overall it is fine but I'd say there are better options",3,0
Ithihas,2025-12-12T19:11:48,"100 questions just when you start the app , I just wanted track my calorie intake and they are even asking if I am single and do I have kids, literally, and you have pay premium for the ai snap feature ( price is reasonable). This more of a data collection app than a calorie tracker.",3,7
R. G.,2026-01-25T13:16:46,"App could be great, enjoyed it for the first few days but then I realised I was spending more time skipping adds, most of which are constantly prompting you to upgrade with a limited time deal, which just appears again the next day anyway. Got to the point where I was instantly closing the app to skip the add without even checking my stats and it felt more like a chore than helpful.",3,2
M,2026-02-10T13:33:13,"Wish it had exercises tracking but I general ok, hard to edit food and see what I ate that day a bit confusing",3,1
J,2025-11-13T01:31:37,"Easier to use than MyFitnessPal but the AI feature barely works. When you try to correct a meal, half the time it just freaks out and just says ""cant contact server"" then logs whatever it originally suggested with no option to edit. It really only works for simple things like sliced apple. I paid for this app, so it'd be great if this could be updated.",3,0
Woki Blak,2025-10-31T00:51:59,"I used this app and I still use it, but my advice for improving it is to reduce the number of ads and don't focus solely on profit. Make it a good subscription for users to develop it, rather than making everything By subscription I hope you will reduce the number of ads and make Food tracking with ia free.",3,1
A A,2025-11-25T15:37:16,the app is good however I find the animations and maybe three screens I need to click through telling me I am on a streak or I'm doing great really annoying. they waste my time and if I need to go and add another food item I need to wait for a retarded animation to finish,3,1
Rolando Reiner,2025-12-15T13:11:20,"Overall good app but the user experience has a lot of space for improvement. Creating and managing recipes is particularly painful (when tracking a meal if I go to recipes there's no immediate option to create a new one, if I want to create a similar recipe there's no option to duplicate an existing one and I have to add everything from scratch, etc) I'd gladly update the review of some QoL improvements are made",3,3
Shafin Mahmud,2026-01-05T20:08:16,"please add an option to stop the meal tips, I paid for the Pro version so that I can log my food as fast as possible, and that just makes it extra long tapping it every time. The rest is good",3,2
Giurca Alexandru,2025-11-05T19:09:26,"Favorite foods section doesnt work. I created a meal and it is not there. (that section specifically mentions that created items will appear there) I would also like if the quick add option would allow us to input sugar,saturated fat and salt.",3,0
Eric Barber,2026-01-29T14:06:33,the app is nice. doesn't work well with health connect. If you're using android I'd look for something else.,3,0
Rendija,2025-12-31T16:42:58,"this is my favorite calorie tracking app, its simple and really easy to use, with a big pool of food selection. But the app is also filled with ads unless you pay for the subscription, everytime you log something in you have to sit throught ads, it becomes annoying.",3,6
Chanasorn Sajjaphooriphoom,2026-03-18T08:10:27,it's decent but could be better since product from thailand when scan barcode shows unable mostly,3,0
vlad vlad,2026-01-05T18:35:35,3 stars. for an aplication that is supposed to make you more efficient you spend to much time inside it. if you want to find how many kallories you have in one dinner you waste at least 20 minutes. you could use that time time to eat slower and actually enjoy the food,3,1
Arley Sinks,2025-11-24T03:22:53,it used to be better... now you have to pay for taking a picture of your food and automatically adding it. the logo and animations kinda make it look like a little kid's game. it would be five stars if it was how it used to be.,3,0
JennyK,2025-07-16T22:22:22,"My previous review was 4 star, but I downgraded it because of recent changes. It used to be so convenient to open app, log meal, close app. Now you have to filter through multiple screens to get to where you can log meals... and I'm a Premium Member! Sorry Yazio, but I pay for convenience, and this app no longer qualifies. So long, and thanks for all the fish. I'm out of here.",2,309
Grace,2026-03-16T23:11:29,"I am super disappointed with the most recent UI changes. I took a break from tracking for a few months and switched from Apple to Samsung during that time. It was such a pain setting up my new account with the forced data entry to start. Then I immediately re-subscribed to premium thinking the worst was over. I wish I didn't pay for a year in advance because the streak pop-up, goal setting, etc you have to click through is SO annoying. Please give the option to toggle those off for quick entries",2,1
Nicholas Harppinger,2026-02-04T18:41:05,"good app for a good price but not perfect. I hate the fasting portion and having no way to edit history or customize my hrs and meals. example, I would like to chose a 14:10 but I don't want to skip a meal. I find I can still have 3 separate meals and would like to track it as such but the app will not allow that and requires you to skip a meal. I have been using this app for 3 months and just tried the fasting portion and immediately became disappointed. I want to track my fasting my way.",2,2
Ani,2026-01-19T16:09:31,"Mediocre - I paid for pro to connect my Garmin watch and use the fasting option. Fasting tracking is super disappointing. The app stops the timer even when you aren't done fasting. It's also not flexible with days you don't want to track, like weekends. there doesn't seem to be a way to edit fasting entries. Adding to my review - needs a vacation mode option.",2,7
Shadowcasting,2025-12-11T16:18:27,"Initially enjoyed the polish of this, but I regret paying for Pro. It's too slow and too convoluted to track meals, which is the whole point of the app. We need a way to disable the useless (and incorrect) AI food tips after each meal logged, at least. Between that, the lag when searching for foods, and the various submenus for foods/meals/recipes, it's too much. Even saving common foods as a meal and selecting that every morning feels slower than other apps because of the tracker layout.",2,33
Finn Kysil,2024-11-26T20:04:55,"It's a good app, the only one I've seen that lets you select your country to give you food options from the stores here. But meal planning is impossible. The moment you exit out of one of the menus, it pelts you with stats, ads, premium subscription sales and ""You've earned a streak freeze"". It takes 6 taps to exit one menu. It's become so annoying, it's better to just close the app and reopen it.",2,191
A Google user,2019-07-16T11:41:04,"When multiple recipes are added to the shopping list make all the ingredients multiply as needed & condense into one list. Like, for a week of meals it shouldn't be seperate lists for each recipe, it should be just one shopping list. Maybe that's really hard to do? Also, some recipes say they take 10 minutes but then the instructions say things like ""roast for 30 minutes"". Why you do this?!?!? Calories are super inaccurate.",2,19
A Google user,2019-12-31T22:13:59,"The Update ruined it. Previously, the app was a breeze to use, priced well, and very useful. Now the UI is uglier and everything takes more time to input. For example, you can no longer see the brand of foods you search for unless you click into each item that shows up. Finding a particular food item in the database now requires numerous more clicks and a lot more time. It's genuinely a pain to use now and I can't recommend it.",2,92
Adam Van Meter,2024-01-12T07:17:52,"If I had realized how central fasting was to this app I wouldn't have bothered subscribing, it seems like a pathway directly to disordered eating. I should have done my due diligence while researching counting and activity calendar apps. The vaunted barcode scanner is missing tons of things. Be prepared to spend a lot of time paying to do data entry for yazio, at least as far as the first times you eat certain things. Theres no simple way to add home cooked foods. Or I haven't found it anyway",2,102
Shayla Nickles,2023-07-05T17:14:22,Pretty disappointed. I used to use this as a food tracker and was pretty happy with the app so I decided to download it on my new phone about a year and a half later and now it makes me fill out a bug long questionnaire and then I try to sign up at the end and it won't let me make an account. Keeps saying error 409 and doesn't even tell me what's wrong. 😒 I just wanted a food tracker and it was really useful for that before.,2,35
Lauren Kohl,2025-06-14T08:17:00,"I've been up and down on this app, but most recently what did you do to the fasting tracker?! It used to show a timer so you can see how long you're currently fasting, but now it's a countdown until your feeding window. So if I extend my fasting time I still can't see how long I've been fasting at a glance because it just resets the countdown. Please please please change it back, I'm regretting paying for this app and have no intentions to renew now.",2,15
Maurice,2022-10-31T17:30:10,"Certain changes to the app should not have been made. The price jump is insane to where it jumped from $19.00 a year to to now $85.00 year. Before the price was reasonable. Not for sure for why this price increase. Makes me second guess the app now. Don't get me wrong, the app is still good and useful, but now i can't sync my polar flow app which was helpful.",2,138
A Google user,2018-12-21T16:58:58,"I kinda wish I hadn't been sucked into buying the ""new and shiny"" subscription. The app is really slow to search foods, the pictures don't match the items and everything is measured in ounces. It's a real pain when you're trying to adjust for portion size. My morning shake is a great example. I use 1 teaspoon of peanut butter, but the app offers 1 spread, 1 cup or 1 oz! I waste time trying to convert a teaspoon into ounces which makes the food diary process frustrating and I won't keep it up.",2,18
Timothy Lucas,2026-03-30T07:44:47,"I really liked Yazio previously but since a year or so (since I used it last), there have been some changes that are not to the good of the app. I.e., the meal tips after you've entered your breakfast/lunch/etc are nice at first, but then become repetitive and you can't turn them off. Also after entering your intake, you get an animation that you're now on day X, with additional, longer animations on days 10, 30, etc. You can't skip these animations and it just gets annoying.",2,2
Oonagh Chomskytė - McGeever,2026-03-29T12:05:59,"the app is ok, but unless you have the premium version of the app, it's practically unusable. Adds keep popping up when trying to log food, or using the app in any way. Really annoying. Also - the app advertises an AI function to take photos of food to calculate calorie number, but this option is only available for premium users. Overall - not a very good experience.",2,1
Татьяна Корякина,2026-03-14T04:18:42,"I loved this app, it was the best! I hadn't used it for a while – I had a premium for year, but then I couldn't pay because of my region. Recently I decided to return to at least a free version and it's almost impossible to use! after each tap in the app, you get the ad that you can't close for several seconds:( upd: got a paid version and now can't get rid of all the gamification things. would be great if I could turn off this duolingo in my yazio",2,18
Amela K,2026-02-23T10:55:58,"I honestly hate this app. I paid for it, so I still use it but it sucks. Adding meals is way more complicated than it should be. I hate those suggestions it gives me after entering in a meal. All the suggestions are telling me to replace food with veggies or salad. I can't replace everything with salad. I lost 3 kg with it, but that is only because I'm tracking my calories. I would like to understand how exactly the AI feature works because I don't think the estimates are correct.",2,7
Ivan Helsing,2026-04-02T23:00:20,"bought it and now regret. Too much noise and distractions, unwanted tips and gamification. No option to turn it off or customise. I wanted a tracker app, and not another green owl. Every time getting lost in the UI, even if I simply want to input meal records. AI camera works relatively well. UPD: -1 star for the useless automatic reply.",2,1
Péter Gyüre,2026-02-18T01:05:40,"This used to be the best calorie tracker app, but since the last update... mweh... The new UI is much worse than the previous and the animated figure is very annoying. But not as much as the useless recommendations which cannot be switched off - even with the Pro subscription. Almost nothing is recognised properly by the algorithm so it is as useless as the AI. Get rid of the stupid figure, revert to the previous version and work much much more on the AI if you are so keen to integrate it.",2,8
ペインデイヴィッド,2026-03-21T10:02:23,"The database is very lacking for food items in Japan. Have to manually input most things, so it makes everything hard work. Infuriating that you are forced to input everything per 100g or 100ml when things are often listed by portion weight here. Also annoying there are mandatory nutritional info sections you have to input. Sometimes they aren't given on Japanese products. Feel like I've wasted my money.",2,0
David Nagy,2026-03-08T12:51:48,"It is a calorie counter and it works well in that respect, hence the extra star. But... it is the worst piece of annoyware I have ever come across. Requires unreasonably lot of clicks to perform the simplest tasks. After succeeding to finally register a meal, you need to click your way through 3 to 5 completely meaningless screens. Registering every piece of my intake is a fuss I hate. It's not gamification that helps me. The UX should be as fluid as possible, not as cumbersome as possible.",2,4
Aysegul,2026-03-09T15:38:01,"i upgraded to paid mainly to stop the interruptions and just use the app. But the streak feature popups and meal tips kept showing up constantly, just as annoying as ads. i checked with support and was told these can't be turned off, which is disappointing. on a paid plan, features like these should be optional. i just want to log my meals without being pushed toward things I didn't ask for.",2,2
Martine Lion,2026-03-17T17:03:16,"I used the premium app as trial and was considering paying for it after my trial period, but I won't. When I manually enter ingredients and quantities for a meal during my meal prepping, ingredients regularly disappear and I have to re-enter them, sometimes 2 or 3 times for a meal. I thought it might be a one time bug but it keeps re-happening. It makes tracking very difficult and tedious, especially since I don't always remember the exact weight for each ingredient.",2,1
Krzys Trybek,2026-02-21T21:36:59,"Constant pop-ups, animations and ""good advice"" you never asked for, are exasperating! Relentless in hindering your day with no way to switch it off. Gamifying a food tracking app is a terrible idea! The app is alright, very basic, clunky UI is counterintuitive. Database is OK, sometimes patchy and inaccurate, and macros are off. The ai tool is just meh. You can have a pal but you can't share anything with them, like meals or recipes. what's the point? + for a functional widget and syncing",2,6
Aleksandar Dimitric,2026-03-31T16:21:21,"Good app and I’m still on Pro, but after every meal you have to click through annoying app messages (unhelpful tips, streak screens, summaries). They slow everything down and can’t be turned off. Over time this makes the app unpleasant to use. From 5 to 2 stars.",2,1
Jet,2026-03-30T19:34:05,Ai tracking is ok. Im currently using foodvisor which has a better ai tracking and has a quick add feature which is very handy. i paid 24 dollars for 1 year subscription for this app and i wish it was cheaper 😅 . oh well lesson learned.,2,1
Zack L,2026-01-27T23:42:56,"1) I'm in the UK, why are all my foods in German or French? and yes it says I'm in the UK. 2) you need to add text or voice based AI to this. The camera isn't enough - I want to be able to dictate what I ate and the AI make estimates. 3) I agree the branding is weird. but I get what you are going for - Duolingo for calorie tracking",2,1
Abbie Markham,2026-02-05T13:24:53,"This app is good for tracking calories, but the animations are tedious and meal suggestions are very spammy after everything is logged - I don't care! I want to be able to disable these. I also find quite a few barcodes are missing compared to other apps I have tried.",2,0
Nensi Martic,2025-11-22T23:27:06,"Using Premium for 1 year. 1y ago this app was one of the, if not the best app for calorie counting. Simple and fast. Over the past year this app has changed so much. They added so much gamification, unnecessary animations, etc. You cant turn it off. Even with premium. The animations take more time than tracking the calories on itself. Its extremely annoying. We pay premium to avoid adds, save time and then get spamed with these things. I will no longer be using the app, changing to another App.",2,35
Jai Sehgal,2026-02-26T00:45:32,so many questions. What are the diamonds for? why can't I edit my fasting duration for the previous day? if I exceed calories on 1 day why does it not adjust my intake for the rest of the week to ensure I'm under my weekly limit? I paid for the year. if these things are fixed I'd give 5 stars as I love the gamification element but these a few QOL updates that would make this app one of the best,2,0
Zain Pardawala,2026-02-17T15:46:38,Basic functionalities like viewing created recipes and custom foods are hidden behind menus. Very non-intuitive UI. Also the incessant push to subscribe to the pro version after adding any food is beyond frustrating. Overall using this app was a very frustrating experience. Uninstalling and won't be using this app again. Also the app doesn't accurately import calorie information from the paired health app. The free version is absolutely useless.,2,1
Sandy Be,2026-03-27T00:35:20,"Warning: latest update removes analysis section. Recommend disabling auto updates. IMO was a 5 star app until they added mascots, AI, game-ification, animations etc. With analysis removed I will finally have to stop my sub and find a new app, a pity because this one was so good before.",2,0
Deb,2025-12-03T23:35:29,"Will be cancelling my pro because of the useless updates. No one uses the AI tracker because it's not accurate, and the monster branding is an extremely weird choice. Please include an option to turn off animations. They take up too much time and add nothing. Not interested in the ""motivational"" messaging. I just want to track my macros. Adults are using the app, not children.",2,29
Dennis Without The D,2026-03-28T10:57:48,"Latest update has removed the analysis section, personally I like being able to see how I've progressed from one weigh in to another on a chart. Also recipes are very lacklustre.",2,0
Im Puls,2026-03-19T22:13:43,"good calory tracking app, but sadly ads have become obnoxious, forcing you to open and close the app store or browser for any weird app. using it way less now, and trying to shortcut my daily info as much as possible.",2,0
LB,2026-02-14T09:48:01,What I don't like is that you cannot just describe the food like you would on Macrofactor or ChatGpt. it's inconvenient when you couldn't get your phone out to scan by camera. I hope this function gets added. The food available on the list is very inadequate and imprecise. I tried to type grapes but I got grapefruit. A very inconvenient app. I regret subscribing. Also I don't understand how the fast tracking is useful. Why is it not capable of pin time in my notifications like Duolingo does.,2,0
Philipp Bräuer,2026-02-09T21:49:17,"YAZIO used to be a great, fast food-tracking app. With the recent updates, many new features feel drastically annoying and slow down logging, especially the constant food tips and bloated interactions. I’m seriously considering canceling my subscription. Please remove most of the unnecessary food-related fluff. The AI food capture is the only new feature that’s actually useful.",2,1
Isabella Gredell,2026-03-02T19:42:30,unless you pay for the app you cannot use the photo feature or see any of your macros which was kinda the whole point. you'll also be asked to buy the pro version after you manually log every food. if you dont want to pay 25$ (or more) just stick with my fitness pal.,2,0
E S,2025-12-01T10:34:53,"Good app for tracking, but the gamification elements and affirmations are extremely annoying and largely unnecessary. Please remove the chests and streak stuff, or at least give me the option to. Edit: they made it worse, now I'm forced to watch an animation of a yeti that can't be skipped??? Going back to loseit when my subscription ends.",2,12
Steve Greenaway,2026-01-25T17:52:38,been using for 6 months now and the one thing you cannot do is save Ai scanner results into favourites also same with barcode scanner can't save to favourites if anybody as worked this out can you make a note and speak to technical as they have no idea either was using food advisor before not a problem just crazy expensive,2,0
Adar Rebecca Stein,2026-02-14T10:09:46,Literally unusable without paying for a subscription. Every time you log a new meal ingredient you are sent through a loop of unskippable offer screens and ads. Actually made me stop tracking because I couldnt handle clicking through so many screens every time.,2,0
Brandon Barreiro,2025-11-03T23:59:40,"It was amazing. The best calorie tracker I have used. I paid the premium immediately, and kept waiting to see how much it improved. It didn't, it went backwards. I can hardly ever get a streak freeze because the chest feature (that is extremely unnecessary and rather useless) never works. Also AI does not need to be everywhere, things aren't automatically better just because you slap some half baked AI into it, it makes things WORSE! Seriously considering canceling my subscription at this rate.",2,7
