userName,at,content,score,thumbsUpCount
Stacey Trombley,2023-12-07T01:31:52,"Eh everything costs money now. Not just this app but all of them. I just want a simple nutrition tracker, not just calories. I'm trying to pay attention to protien intake and fiber as well. But you can't see that on any of the apps I've found without paying. That's okay, it's not that hard to keep track yourself just takes extra work. I'm not paying for that.",3,7
A Google user,2019-01-09T20:13:24,"This app isn't much different than many of the other apps I've tried. Lost 10 lbs with my fitness pal, but I set this app to lose 1 lb a week and in four weeks I've only lost 1 lb! I didn't even include my exercise which I do 5-6 days a week, so I've been under their recommended calorie count and still haven't lost the 1 lb a week they told me I would. I also don't like the subscription model. My fitness pal included many of the things this app wants to charge me for.",3,1
William Kimble,2020-05-07T20:03:57,"Pretty good... but one big flaw (for Android). Me and my wife eat a lot of the same meals, but there is no way to share the details once all of the entries are made on my phone or hers. So, we both have to enter all of the same details. It would be much easier if she could just send and I import into whatever meal I need. Also, it doesn't I directly integrate with Samsung Health. With all of the Samsung devices, I would expect that integration to be there. Other than that.. app is pretty good.",3,7
Stephanie Hilton,2025-06-06T08:17:08,"Good app... but only if you pay for the premium package. I did the 7-Day free trial and really enjoyed the scanning option, but wasn't sure I liked it enough to pay for it, so I switched to the free version. Because the Fitbit connection is free on most of the other ones I've tried, like MyFitnessPal, I did not anticipate that if I didn't pay for the premium, that I wouldn't even be able to track my steps at all. Really disappointed that I can't even add them manually. Kind of useless now.",3,5
G Music,2022-12-29T12:52:29,"Quite a good app but the ads are worse and worse all the time. I literally have to close the app to make the ad go away, and then open it up again....several times just to input a single day's data. PLEASE DO NOT TELL PEOPLE TO PAY YOU $ TO REMOVE SOMETHING YOU SHOULD NOT HAVE PUT THERE IN THE FIRST PLACE. It's like punching people and then saying, ""No problem. Just pay us to stop.""",3,1
Nicole,2021-12-28T22:02:16,"Used for awhile And it was great. I stopped using and recently began again, however the app's exercise options are going wonky and I can't figure out why. I try to input my walks on the treadmill, using my own calories lost and duration, and its giving me crazy calories lost numbers- in the thousands! It won't save my input. What's up with that? I can't use the app now because it keeps logging 2,700 calories lost for a 30 minute walk lol. Once that gets fixed I'll get back on it .",3,1
Chenoa Hyson,2024-02-10T03:12:13,"This is the best weight loss app I've used so far. But I have one complaint. I've been using Lose It for literal years (almost a decade). I use the basic version and not the paid version. I went to scan a food item today and apparently I can only do that if I pay now?? What the hell, man? That used to be one of the best features of Lose It, & anyone could use that feature, and now you're telling me you've yanked it from basic users & only premium users can scan food now? What a money grab.",3,0
A Google user,2019-04-06T07:38:59,"Okay 3 stars. This app is really great for keeping track of what you're eating! its got the scanner that recognizes real store barcodes and can really help you to understand and control portion sizes. However, this app is seriously lacking in the community factor. Support groups/friends are one of the biggest parts to a successful weight loss. App needs some major updating to the social aspects such as finding groups/people and being able to smoothly connect. (and only email notifications 👎)",3,1
A Google user,2018-11-28T08:15:11,Not a bad app but not the best. What I really need is to see how many macros I actually have left without having to click on them individually. That would be extremely helpful. I see what they did with displaying them when you click in them but I'd love to he able to open my log and see how much more of each that I need to eat. The database has almost everything in it that you can imagine. I am a premium user because on black Friday it was on sale for $20 for a year. Too cheap to pass on. I'll put up with my small gripes but aside from that it's a good app.,3,2
Brian Chadwick,2021-02-20T15:44:36,I have used this app for several years. I recently stopped paying for premium. I like the app but it's too glitchy to spend money on it. Too often it stops syncing with Google Fit. Food I enter into My Foods goes away. Sometimes weight gets measured in hours. My exercises are not in the app. I think developers have a right to charge for their product but I don't want to pay for a product that is not dependable. I don't really want to spend money just to be frustrated.,3,22
Matt P,2021-08-31T18:01:55,"I want to like this app. Most of the time food is easy to enter and the barcode scanner is the best. My problem is that the choice of measurement options doesn't work for me. My food scale has grams and ounces. Lost It doesn't always give those options. I don't want to convert grams to cups when I enter a food. If that doesn't bother you, I recommend you give this a try. It's unusable for me.",3,9
Michael Fardella,2022-08-14T03:58:38,"TL;DR: To lose weight, you need to track more than just calories, and you need to double check the macros on the app. This app is good for the most part, but you NEED to double check anything you didn't log yourself. Because everything on the app is added by normal people, it can be very inaccurate, even if it has the ""Verified Check"". For example, when logging Jersey Mike's subs, even the ""Verified"" sandwiches were sometimes off by almost 100 calories, or by 11g of protein. Just ridiculous.",3,21
Katie Parker-Singh,2024-06-22T20:28:08,"A lot of the ""verified"" items are wrong. The calorie and nutrition numbers are lower on the ""verified"" items than on the actual packaging or company websites. Why even have ""verified"" items? I see no option on the items to report they are wrong either. I wish there was a drink category and dessert category rather than just breakfast, lunch, dinner, snack.",3,7
A Google user,2018-11-09T03:51:10,"For years, this app has done a fine job helping me track foods I eat throughout the day... but lately it's been nagging (and I mean NAGGING!) me, sometimes multiple times a day, to upgrade to the premium level. It's to the point that I almost no longer want to use it, and may stop recommending it to others. Ease off the nagging, Lose It!",3,2
Patti Yohe,2025-05-02T20:29:32,"Lose It app was perfect 4 years ago except for the thousands of ""foods"" that people entered incorrectly. Some of the ""foods"" were just made up! calories are way off. You can stop that problem by entering everything yourself. However, Lose It app brags about the ""huge number"" of foods in its database. Most are duplicates or are made up/incorrect. Manufacturers update their recipes and packaging, the ""foods"" on the Lose It app are never updated. This is why they have so many foods listed.",3,22
K. Murphey,2025-04-07T12:49:50,"I love a lot about this app. I'm switching my strategy now to focus more on macros. I wanted to customize my goals. The process to set customized macros is needlessly confusing. For some reason, it isn't in the same location as ""Goals"". Instead you have to go to your log and click on the specific macro, click settings, and then set it. Why? Just, why? Why make it more difficult and unintuitive. I was half a second away from switching apps, but luckily I figured it out.",3,1
April S,2025-05-05T05:13:39,"update 5/4/2025: my recipe builder is not working? please fix? The premium version of the app is great. The free version sucks. Lots of features. I'm a visual person, so I'm obsessed with the food graphics. You can edit the nutrition information of a food that's already saved if it's incorrect. You can create your own recipes. Some things take some getting used to and can be hard to find at times, but it's a nice app overall. I like it more than MyFitnessPal, though I did like their charts.",3,94
Mikaylah Cheyenne,2023-10-02T08:27:17,Just a few years ago everything or just about everything on this app was free to use. It sucks you have to pay just to log in your water intake or other very basic things. The free version isn't really worth using when on any other diet app you get so much more free. Hopefully they'll make some changes but until then I'm going elsewhere. Best of luck to everyone out there trying to make healthy changes.,3,0
Marcia C.,2025-05-29T16:34:11,"Be aware that even if you buy a lifetime membership they still charge you for access to a lot of things. They offered me a discounted price almost immediately to go from an annual subscription to lifetime access. I wasn't familiar with the app yet. I went for the lifetime membership and found that this is for BASIC access to the app. If you want to look at any of their educational materials, it's all extra. Be sure you're OK with paying for lots of other things before you commit to it.",3,8
Kathleen Donlin,2025-03-09T16:37:21,Paid $20 for the year & expected more for premium upgrade. A bit frustrating with certain features. 1) did not adjust intermittent fasting for daylight savings time. Had to change entry to reflect 1 hour earlier as a start time. Not very intuitive. 2) can't figure out how to add previous meals for quick entry. Tried and it will add the meal but the nutrient info including calories doesn't transfer over. 3) no Samsung/ galaxy watch sync option.,3,5
Prophet of Profit,2025-09-14T16:26:58,I've used this for years but lately the ads have been after every. single. thing. i. do. Log one thing and it's an ad immediately. Close the day out and I don't even get to see the little counter for the day finished for more than half a second before an ad shows up. I scan one thing and it's an ad. This is insufferable. I'm going to go back to pen and paper if this continues to be insufferable.,3,6
Cynthia Norman,2024-09-07T01:45:59,"9/6/24 I don't think that it deserves a different rating. I just wanted to know why when I go to log my meals for the day, it now shows me a (-436) in the exercise spot before I even do any exercises. It throws me off with my calorie budget making it seem like I have more calories to use and I don't. This started Wednesday, 9/4/24. Did you all do something else to the app? HELP!",3,3
A Garry,2024-06-30T23:24:25,"The app is constantly ""forgetting"" food items previously used. Especially if there are multiple versions, eg. Unsweetened soy milk and original soy milk. It'll forget one or the other completely, as if it thinks I wouldn't have possession of both types at once. I guess the name of the game is to make the app suck at its main job unless you pay for premium.",3,4
Jill G.,2025-08-06T14:31:16,"Complex system making logging new things & figuring out the stats challenging. I don't really get anything for the insights, it misses a lot. I'm apparently super healthy & eating perfectly(not really). I can't tell if one day logged is a healthy day or not. I bought the subscription for insights and I don't feel like I got what I wanted out of it - advice. I don't feel the subscription was worth purchasing.",3,1
Alexander H,2023-11-14T08:05:04,"I was recommended to use this app by my dietician and within the first month I've lost a little over 15lbs. I like how easy it is to log food but I've found a majority of the time if it's 'premade' food it's inaccurate. It's time consuming to edit everything to make sure it's correct. I also wish I could pair my Samsung watch to the app since it tracks my steps, heartrate and sleep already, especially since I bought the premium.",3,9
Kristy A,2025-09-07T07:20:43,"The free trial days, it was great. It synced my calories burned with my Garmin. It didn't sync my water amount, but that was okay. As soon as I paid for a subscription it no longer pulls calories burned from my Garmin I had to log out of the app and back in it finally read my Garmin but I lost the last 6 days of food entry. You have to back up with a screenshot of everything you entered so you can reenter it, which sadly I didn't know, so I just last several days of entries very frustrating",3,1
Timothy Herman,2022-12-14T17:46:53,"It does what it says but it's not perfect. I understand that they want to make money through subscriptions but why not let me pay for a lifetime license? This seems unreasonable for an app that acts like a glorified calorie calculator. The advertising is also quite intrusive. The ""limited time"" sale is perpetually there, don't be tricked... That's kind of sketchy",3,6
A Google user,2023-06-16T15:25:05,"It's a good motivator, but I have found that the nutrition information is often wrong when the app enters it into your log, even when scanning the barcode from the food item itself, so I have to create most of the foods I enter. That makes me concerned about the validity of the nutrition info for all the foods already stored in the app.",3,0
Crystal Harper,2024-01-02T23:11:36,"Not worth it anymore I have used this app on and off for years and always used the free version. I came back to it a few days ago and saw that I could input my food as usual but can no longer use the barcode scanner unless I am a premium member! I refuse to pay for any calorie counter app as I can do it myself. I chose to use another app. This app has a premium version as well,but as of now , can input food and use the scanner for free. It also has a lot of other features that are pretty cool",3,12
A Google user,2019-09-07T20:13:07,"This app is good for monitoring portions and what not, but I'm very disappointed with what I was greeted to when I opened the app. First of all, you need to be 18 to have a profile on this app... Seriously? You need to be 18 to have a dietary plan and lose weight? Like you can't do anything without being an adult. On top of that, they immediately put you on the paid option for the app and you have to manually chose the free version. Super scummy.",3,1
Aaron Youril,2021-12-06T16:19:09,"For calorie counting on its own, this is a great app. It is extremely intuitive and the systems it uses to recall data make it very easy to enter after you've been using it for a while. That said, it has gotten extremely aggressive in its sales pitch. Between the launch pop-ups, the ""flash"" sale ticker that has been going for months, and the full half of the data entry dashboard taken up to show upgrade features, the self-promotion is easily as intrusive as any ad-supported app I've used.",3,62
Nicole Farrell,2023-11-15T15:42:17,"I used LoseIt for years, and have finally made the decision to move to another app as I have found the macros (and sometimes calories) on most foods here are not accurate. If you're fine with double checking everything or if you have a pretty basic diet, the app is great. I love the interface much more than other apps, all the different options you get with premium, and the groups. I just do not have the time to manually enter or correct every entry as I eat a large variety of foods.",3,12
Kat,2023-11-09T23:53:21,"I've used this app for years. My only issue is that ""user shared"" products are almost always wrong (when compared to the label), and there isn't always a ""verified"" version. Often times there is no info at all, except the calories (which are usually wrong, too) It sucks having to edit, or create from scratch, so many items. It would be nice if they'd stop making ""share with users"" the default. Most people won't stop to uncheck the box, or check that their entry is accurate.",3,2
A Google user,2018-10-23T18:27:09,"I really liked this app and it definiatly was fun to track my food and lose some weight. After the recent update Oct 2018, it now comes up with option to enter number for servings or amount of items, instead of being able to scroll through numbers. I hate the new update, i don't want the number pad to come up every time i select a food item, i would rather scroll like it was before. why change something that was just fine like it was. I was thinking of getting the premuim version, but if it is going to be annoying having the keyboard pad come up every time, then forget that.",3,9
Daniel,2020-10-05T08:58:08,"Maybe I'm missing something, but there doesn't seem to be a way to enter fractions of servings? e.g. if a chocolate bar is 56g and I eat half, I need to do mental math (56/2 = 28g) instead of just entering 0.5 like I can in other apps. This really slows things down and I can forget to enter foods while trying to figure out the correct portion size of others :( otherwise great app. Edit: some foods do have an ""each"" or ""serving"" option which makes this slightly easier, but that's not great.",3,0
TJ,2021-01-21T22:22:32,"Easy to use with an exercise section that deducts calories burned by a long list of activities, including weight lifting. Previous items and even entire meals from previous days can be added as a convenience. However. Lately the app has slowed down. I'll select a food item and nothing at all happens for maybe five seconds, then--finally--it appears in my log. These delays seems to have increased in direct proportion to appeals to upgrade to the premium version, which I don't need.",3,7
A Google user,2018-11-11T00:51:28,"This app is fine. I switched to this from MyFitnessPal a few months ago on a friend's suggestion. I loved their ""pattern"" recognition where it would notice I was more or less likely to go over or under calories with certain foods. However, they moved this behind a paywall. They also used to have more statistics and carb goals but then they moved those behind a paywall too. Almost every reason I was using this over MFP has been moved behind a paywall, and while I'd be happy to watch some ads or something to unlock features for the month that's not an option. I'm moving back to MFP because, while I think this is a better app for paid users I am not one. Now the free version is just a tracker with less features than MFP. Good app, stable, great pay features but too hollow as a free tracker.",3,0
Annalee,2024-02-15T16:55:04,"Every time I log in, it tells me I'll save a percentage on life time. ""Save 50%"" ""Save 62%"" etc etc. The money saved isn't anything. The price keeps getting higher and the percentage gets tweaked to make it seem like I'd be saving money. The offer sucks and it's annoying to see every time I log in. Other than that, it's a fine app. Kind of hard to navigate and make changes to plans and goals. But the tracking of goals is good.",3,2
A Google user,2018-10-08T17:27:52,IT's not a bad little app but it constantly bugs you to upgrade to the pay version.  A lot of home cooked items are not in the database.  For many items there are pages and pages of the same thing with a serving size of 1 but no mention of how big that serving size is.  You can edit a recipe but you can only add and remove items you cannot adjust the quantity/size.,3,9
A Google user,2019-12-14T06:44:42,"I had this app two years ago and it seemed easier to do stuff on than now. I can't search for challenges because when I got search it doesn't work, the foods I look up have many different calories for the same food and servings. And it's even more push-y to have me upgrade to premium. I get having ads, but when the ""ads"" are just the app promoting it's paid portion it gets irritating. Also, please fix the search for challenges. I want to do more than just basic logging challenges and can't.",3,14
A Google user,2020-02-05T12:37:29,Used the app years ago & it was great. Seems to have been upgraded and is more complicated to use now. I wish it would allow me to completely delete all my past failures when I reset goals or restart a diet. No one wants to be reminded of a long history of diet failures!! I've switched to the keto diet so I'll just use their specific app.,3,0
A Google user,2019-11-26T21:24:52,"I like this app so far. It's relatively basic without buying the add ons for more assistance in what foods are helping or holding you back. It asks in the set up if you are managing any health conditions while dieting, and doesn't ask anything further upon selecting yes. Seems silly and pointless. Not very personalized without buying a premium membership. Also, as a dancer, it would be nice to be able to log dance activities as more than general ""dance"" in exercise. Decent app overall.",3,2
A Google user,2019-01-16T13:53:06,"I like the app. However it is not very accurate, and is frustrating at fimes because you can have four or five entries for the same food item, all using different measurements that add up to different amounts of calories. Also the excersize amounts seem off. My elliptical says one number and this app says something completely different.",3,1
Oscar Moll,2023-02-19T23:27:38,"Pros: food database is reasonable, bar code scanner also, price is not insane unlike MyFitnessPal. Cons: adding food and tracking your own recipes is not as easy as it should be. Many food entries in the database offer one single size ""1 portion"", very uninformative. Having a weight or volume to go with what that means would help, as would allowing you to specify the amount in your units of choice for any entry. Similar story for your own recipes. But, also, not sure what's better out there.",3,6
Brandon,2024-01-07T19:40:10,"Technically 3.5 stars. It's a decent free app if all you want to do is count calories. Oftentimes the nutrition facts are incorrect, but I understand that not everyone is calculating the same. Plus packaging can sometimes be different depending on where you're located. I do miss the free barcode scanner, and wish there were more free options. How about a pay for what you need option? Lately every time I open the app, it opens to ""Cooking up an update"". It's getting really annoying.",3,72
A Google user,2019-07-07T22:46:47,"I love the app especially because I can use it on my PC too! Much easier for me because I don't live on my phone like so many do. I'm losing weight and feel better already. I down voted it two stars because the food library is massive but I've found 90% of the nutrient numbers are wildly inaccurate!!! When you add a food it goes into the main library as well for others to use. The problem is people must be grabbing numbers out of thin air. Most nutrient numbers are absolutely laughable. DO NOT USE THE FOOD LIBRARY if your nutrient totals important to you. It's seriously THAT bad..... Now I take the actual food in hand and add it to my library using the nutrient figures on the package. I wish they would go through, verify and remove all of the inaccurate foods from the library.",3,16
A Google user,2019-05-27T19:19:12,"The scanning of barcodes was slow and their database does not include grams for some foods when entering foods. How can an app even call itself a calorie counter and not have the grams for butter (Smart Balance actually) in their database? This is supposed to make it easier to track your calories. How is having to measure the butter for your toast out in teaspoons easier?  I also find the interface when entering food to be confusing. The designers did not take into account that when the text entry field is active, half of the screen is taken up with the keyboard and it covers up all of the options they show you from prior meals.  It also has the same perverse obsession that all of these apps with classifying food intake according to breakfast, lunch, and dinner. But I did not take any stars off for that since that seems to be a pandemic problem in all of the counters.   One star off for the clunky interface that does not focus on what they user actually wants to see and one off for a database that lacks important data.",3,0
A Google user,2019-09-06T14:36:59,"I really enjoy this, makes keeping track of everything quite easy, and it does all the counting for you. However all of a sudden the fat carb and protien tracker wont show me how many grams I've had a day, have had the app for not even a full week yet and all my tracking of those are gone/hidden. If it's a premium feature I wasnt made aware upon downloading, and if it stays that way I'll saddly have to find a new app to track these things. Other than that it's very user friendly",3,6
Robin James,2023-08-28T03:24:22,Food database is extensive so it's easy to enter meals. Also easy to enter exercise (except walking) but the app defaults to increasing the calories you can consume if you enter exercise. This will lengthen the time needed to lose weight. You can only change that setting each day rather than changing it once for all days. I consider this a major flaw they should address.,3,32
D D (Semyprecious),2023-11-23T02:26:37,"After a recent update, the app runs extremely slow when entering foods. I type in the food name, and 40 to 50 seconds later it might pop up some results - sometimes it just freezes. Also, before the update, it would show recently logged items (that match my search) at the top... not anymore. Now, it takes much longer to log meals. Very frustrating. I've tried paring down a large amount of my saved foods, hoping that would speed it up, but it didn't.",3,17
A Google user,2018-10-23T04:03:50,"Incredible food database plus add your own food and recipes, gentle reminders to keep logging if you forget, and so easy to use. I'm actually losing weight with this app. BUT...the most recent update messed up the way you enter foos portions and makes it much more difficult. Please bring back the old way of inputting portions! This update made me change my mind on the Premium upgrade....",3,8
Helen Hook-Crust,2023-02-12T03:39:11,"Hi! I have used this for several years. It used to be more user-friendly when trying to change grams to ounces or pieces, etc. Used to do automatic conversion when changed, too. Not anymore. This version has a bug trying to save nutrition updates manually input, especially if the item was originally scanned by the barcode. Irritating when you have done all the math and it throws the changes out, keeping the original data. Please fix these issues. Thanks!",3,87
A Google user,2019-10-04T21:46:15,"It's a great way to track calories, it's just that you have to make sure you are creating your own foods to ensure the calories are correct. My mistake was using the ""search"" bar and using the ""verified"" versions of the food. Big mistake. It turns out, those foods were underestimating the actual calorie count. Wasted days mis-calculating my foods and not losing weight.",3,21
S R,2025-10-08T01:26:46,"latest update is TERRIBLE. now a large panel of redundant buttons pops up when you ""add food"" all those buttoms are already available on this page, but now I can only see two food choices. The food choices are now larger and even less compact than before which also limits what you can see. PLEASE make everything more compact so we can see more than one or two items on any given screen, and stop those buttons from popping up!",2,150
Homer Jones,2024-09-17T23:29:45,"I switched from MyFitnessPal when they started charging for a significant number of features that had been part of the basic app. Now I've switched from this app to VirtualGym's Food app for the same reason. I understand the need for revenue, but being a diabetic, I only care about carbs. I don't care about all the other bells & whistles they removed, like bar code scanning. Removing nutrition info was the final straw. Sorry to leave an otherwise good system.",2,68
Camy Gregory (Kayla),2026-02-05T02:53:58,"This used to be my go-to calorie tracking app due to its ease of use. However, with the newest updates, the free version has become almost completely unusable. Ads pop up every other time you try to add something to your meal diary, which frequently causes my phone to freeze. Many times, it takes a good 15-20 seconds for the app to load at all. This app used to be very quick to use, but now it is undated with ads and entries cannot be added quickly.",2,14
Daniel,2026-02-05T06:15:56,"Hope the quick-record button disappearing on January 31st was a glitch. UPDATE 2/4/26. it was not, in fact, a glitch. The devs seem married to the idea that no one used the Quick-Add button and don't seem to be listening to feedback. Also as others have noted there are way more ads znd pop-ups even as a paid user. Glad my subscription was annual not lifetime, sorry for those who paid big bucks for a evolving experience.",2,16
Melissa Harvey,2026-01-20T20:50:28,"I HATE the new update. I have a lifetime membership and just came back to lose it. The new update is so limiting. there use to be a button I could click on and I could toggle all nutrients/macros, now it just shows members benefits. I also use to be able show different macro/nutrients per meal, that option is gone. I'm so disappointed. not everyone just tracks protein fat and carbs. One of the reasons I choose this app is the freedom to customize what/how I wanted to track, now it's gone.",2,12
Carrie R,2026-02-02T14:08:17,"The newest update not only didn't fix the fact that it pulls up 2 of my 9 breakfast items, but moved the finish logging button to the middle of the page. Don't fix what isn't broken. But, for anyone else struggling with the missing breakfast items, just click add, then go to meals and add yesterday's breakfast. It still works that way. But please, stop with the changes, it's not improving anything.",2,14
Matthew,2026-01-13T22:48:14,"Updated Review: Improvements have been made in the past year which I liked, but unfortunately something has been going on with this app for months now that makes it very difficult to use. It... is... so... sloooooow. Constantly freezing up with every input. Crashing. I've tried uninstalling and reinstalling. Clearing the cache. Nothing helps. It is so bad now that I want to cancel my subscription and move to another app. Unfortunate.",2,6
Doug Young,2026-02-18T04:04:39,"I really don't like the new interface where you can only select 6 macros to follow and it doesn't show you where those macros are coming from in your meals. Seems more like a downgrade than an upgrade. Now there is only a meal-level breakdown or macros, but not the components of the meal so it is now harder for me to figure out what is causing me to go over on something like sugar or saturated fat. I am reverting to an older version where we could see that info.",2,1
Z. B.,2026-01-06T01:33:44,"This app itself is very pretty and the food icons are cute, but the sheer number of incorrect food entries is unbelievable! Even the 'verified' entries are often incorrect. I also wish there was a way to filter entries with weight rather than volume. Too often I'll search for a food and find that serving size isn't grams, oz, or even cups but rather some like '1 Piece' or '1 Packet'.",2,10
Michelle Huesman,2025-11-09T15:40:10,"I really dislike the latest update! Obviously being new, it will be difficult to read at first, but I really don't like how the nutrients show and the difference in how it looks when we search for foods. I think the worst part is only being able to track 3 nutrients at the top of the daily log. Some of us need to view way more than 3 like before. I get changes to the interface to stay with the times, but these weren't necessary. At least revert the change to seeing only 3, PLEASE.",2,16
Ellen Woodward,2026-01-01T13:29:44,"Not sure WHY they removed all the different goals (calories, carbs, sugars, protein, fiber, etc) from the top of the page. You can no longer see how much of the 9 goal you have achieved over the course of the day. They removed the swipe feature for the 9 goals. Now you can only pick 3. The other 6 are blank in the settings. Very glad I did not purchase the lifetime subscription. I'll finish out the year subscription and find a more user friendly app!!",2,13
Kathy,2025-11-09T03:11:21,"The latest update is too big, as in literally too big. Less information is seen on screen as they increased the size of each item. WHY? Saving doesn't actually save until you save more than once. Example: I search for the bread I always eat. I change the default 1 slice to 2 slices and hit Save. It doesn't save the 2 slices. It saves 1 slice. I have to repeat the quantity change and saving 2-3 times for the correct quantity to save. I have to do this for every entry I make!!!",2,5
Megan Testa,2025-11-29T20:10:27,"The recent updates to layouts and options is terrible. I've used this app twice this year, both times buying premium. Not only did the nutrient drop down get removed (where you can see your nutrient's overall goal at the top and then each food's breakdown was below), but I still get ads to buy premium even tho I got a year's subscription. You used to get way more detail and options on how to view your nutrient data. The log layout is awful now.",2,5
Tails,2025-12-12T20:41:43,"New UI is awful. Bubble look with large padding. Search term does not delete when you add a new food when clicking the checkmark. I think they were trying to streamline adding foods you eat often, but I need to change the serving amounts and that doesn't pop up unless you click the line item. I end up having double entries and need to go back and delete items. Made it clunkier than it already was. I would think if you did a bulk checkmark it should verify amounts before it adds to your list.",2,2
Danielle Van Lanen,2025-11-24T18:09:46,"The newest update is pretty bad. While it's easier to add food, the front display is awful. Previously, it was so easy to swipe between calories, Macro breakdown, and then you had the option to add a specific nutrient (I liked seeing protein). But now, it's complicated and completely not user friendly. Please change this back.",2,6
Taylor,2025-10-11T16:02:49,"it's an okay app, missing a lot of key features. I'm rating it poorly because I'm constantly bombarded with ads asking if I want to buy the lifetime premium membership. it's always a ""final call"" (but happens sometimes daily for some reason). i already have the yearly membership. I really wish they would stop throwing a pop up to advertise it, it's quite annoying.",2,6
Michelle Phillips,2024-07-09T17:55:15,"I use this for basic tracking and I don't need a lot of the additional features but I was tracking my weight and posting a photo for my weight loss Journey over the last year and a half and now all the photos I posted are gone. It says it is NOW a Premium feature, and I don't know if it would put back all the previous progress if I upgraded, but it's just not worth that much money for basic tracking. I'm so disappointed, and a heads-up warning would have been appreciated.",2,47
Riley James,2024-02-21T21:22:53,"I used to love the app. Useful features and a clean UI. However, over the years, the ads for ""premium"" subscription have gotten more and more aggressive, at least 3+ popups before you can actually use the app. And now, developers have removed basic functionality and features (like scanning barcodes) that used to be free, and put them behind a subscription in a blatant cash grab. After 4 years, I will be uninstalling and moving to another app. I suggest you do the same.",2,166
Stephen Elias Coffman,2024-03-04T09:04:10,"I moved from MyFitnessPal to this app about a year ago when MyFitnessPal took away the free barcode scanner. Well, now Lose It! has gone the same way as MFP unfortunately. I'm actively searching for a better app. I'd understand it if they wanted to charge for new features, but pay walling old features is very frustrating. I used to be a big advocate for this app at work and with friends, but not anymore. Enjoy the fruits of your greed I guess. A one time paid version would be nice too.",2,13
A Google user,2018-11-07T07:50:50,"As all the other reviews say, the new update is not good for selecting quantities easily. It wasn't very good before though, as it didn't have the proper scale. Anyways, the free version is becoming unusable thanks to self promotional ads for premium. I get it, you guys need money, but you're ruining your brand and you're losing the respect of free users. You need to change something, and spamming free users with premium ads is only going to push away users that might one day pay for it.",2,1
Delia Y,2025-08-12T09:14:51,"Doesn't work on my phone. Keeps crashing, or not open at all. I love the realistic goals it sets for you and tries to understand your goal more, but the app just won't work for my phone. Bummer. Also, for logging in foods, some of the barcodes lead to the wrong items, and when you're uploading your own entry, there's not an option to put in the barcode number. I'm going back to NyNetDiary.",2,0
Mark Coppola,2025-08-09T10:39:55,"Pretty decent calorie counting and weight management. There are a lot of features, the main issue I have is the massive amount of advertisement even with the Premium edition. I've tried to reach out to the developers, with no luck. You are sent through an AI chat that ends up disconnecting you anyways. If you get this app just use the free version.",2,18
Noah Bucci,2024-06-18T15:57:46,"The app has gotten worse. Everything is locked behind a subscription now. Furthermore, the app straight lies to you to get you to buy the subscription. IT DOES NOT LINK TO FITBIT. All it does is track steps and calorie goals, something Fitbit already does. It does not sync food, or calorie intake, like it claims to when you try to set it up. What a shame. I loved this app, but it's just turned into a scummy, overpriced scam",2,57
A Google user,2020-02-18T19:38:48,"UPDATE: Okay, I've had this app awhile, and I'm less impressed than I was before. The main reason is it keeps screwing up my weight. Sometimes the app won't let me go back a few days and add my weight if I forgot to put it in. I even have a paid membership! I feel so cheated! Also, once I create a recipe, I can't edit or delete it. That irks me a lot! PLEASE fix and update!",2,0
Sarah Hall,2024-04-15T21:16:49,"I've used the app off and on over the last year, and recently started using it again after not doing so for a few months. Imagine my surprise when I went to scan a food barcode and a function that used to be free was now suddenly a premium feature, and I was asked to pay $39.99 to unlock it? It was nice while it lasted, but nothing about this tracking app is worth even 1/4 of that. I'll be moving on to something more reasonable.",2,38
Sarah FitzGerald,2021-07-28T18:01:55,"I used this app in college, was free then. I remember it being good. I liked that I didn't have to look up the calories for everything I was eating. After completing the intro quiz, they told me it was $35 a year. That comes $3 a month, which is not that bad. I just dislike that they weren't more upfront about it. I'll just Google how many calories are in a banana for now 🍌 🤷‍♀️",2,0
Kelsey O'Neil,2024-12-20T19:25:09,"Calorie input is wonky. I'll put in the ingredients as listed on a recipe and the app is showing 50 to a couple hundred calorie difference both ways. Frustrating when you're counting calories to lose weight. I can understand a few here and there but I'm relying on this information to be accurate and it does not appear to be. When you import a recipe from the web, check that the ingredient amounts are correct too. This was another problem I was having.",2,8
Kathleen C,2022-12-07T20:51:08,This was my favorite calorie and exercise tracking app. I understand ad revenue is necessary for free apps but the super loud (even if your phone is on silent!) full-screen ads are not okay. They are like little jump scares since I never know what log might trigger them. The app itself is fantastic. The in-line ads are fine and understandable. These jump scares that ruin my ability to discreetly log my meals are trash. Previous rating was 5 stars.,2,10
A Google user,2019-12-18T13:07:21,"Tracks you and your information just like any other invasive app. Disappointing that you cannot use the barcode scan feature without giving the app full access to your files and media. This hasnt always been the case. Years ago, when I first used Lose It, it didnt require anything but the camera. I understand that you have to get paid, but dang... Just show a commercial based on workout gear or something. You wouldnt even need to collect user data for that.",2,10
Charles Townsend,2023-12-15T19:08:50,"I've been able to lose weight, but I can do that with any calorie counting app. Mad that I paid for premium and was maintaining a plan, but I accidentally inputted body fat % into the weight field one day, and suddenly it set my plan from ""weight loss"" to ""maintain weight"". There was no way to get the app to go back to ""weight loss"" mode without starting a new plan. Part of the point for me was seeing the way it tracked my progress, and now it's displaying everything as if I've made no progress",2,53
